input_r,input_g,input_b,out1_r,out1_g,out1_b,out2_r,out2_g,out2_b,out3_r,out3_g,out3_b
0.5408491,0.40574083,0.644188,0.709401,0.5340221,0.7540814,0.47622022,0.3115037,0.48323762,0.59251857,0.47329494,0.5249644
0.74435633,0.4616799,0.55864596,0.91244495,0.62600493,0.6812396,0.661252,0.28767565,0.43567747,0.6515012,0.6030181,0.51016295
0.07712632,0.031732157,0.4513866,0.23888856,0.0876642,0.64391375,0.0,0.0,0.36597016,0.26425648,0.054429237,0.24155939
0.6839266,0.84280694,0.4531139,0.82003886,0.97257704,0.62862754,0.506759,0.7512155,0.3257626,0.56852025,0.76336676,0.6479604
0.6061394,0.9879914,0.56454355,0.72438115,1.0,0.689356,0.42303824,0.8334992,0.45478976,0.5853415,0.79706544,0.77626747
0.20377663,0.12898166,0.50821,0.33016264,0.28605512,0.64112115,0.11082589,0.062163766,0.3293413,0.3559933,0.16637914,0.31859583
0.28844163,0.8962406,0.17269532,0.3830499,0.9572643,0.2687659,0.19676656,0.7849739,0.0003563646,0.23056848,0.5923411,0.534468
0.24993314,0.27223858,0.42648137,0.32986072,0.3439109,0.50057065,0.13833855,0.13449171,0.31717062,0.33820724,0.26108587,0.34935996
0.8637838,0.81880814,0.21501343,0.9203787,0.8894833,0.3373961,0.7712291,0.68468493,0.016329253,0.5393986,0.84129596,0.5169108
0.42019677,0.4435542,0.6778237,0.55959815,0.6432294,0.76625794,0.26483053,0.26714107,0.5203839,0.5490103,0.43187547,0.560689
0.9463903,0.9418506,0.40052113,1.0,1.0,0.48785558,0.86853987,0.86128217,0.32038015,0.6734557,0.9441204,0.67118585
0.21972436,0.7284887,0.99639237,0.32068223,0.8916511,1.0,0.034243505,0.59527755,0.8907023,0.60805833,0.47410652,0.8624405
0.46025848,0.06291208,0.12738371,0.5535842,0.123946466,0.2726179,0.40526325,0.0,0.0,0.2938211,0.2615853,0.09514789
0.093232274,0.33492574,0.44096726,0.15712933,0.4901125,0.5612775,0.0,0.22787204,0.3893671,0.26709977,0.21407901,0.3879465
0.7975461,0.5881978,0.23682696,0.8663803,0.6436525,0.42937326,0.7288075,0.46169648,0.13246588,0.5171865,0.692872,0.4125124
0.72789377,0.060731575,0.028279552,0.9045092,0.14299306,0.21606022,0.5964321,0.0,0.0,0.37808666,0.39431265,0.044505563
0.36490688,0.8064689,0.6857401,0.4363486,0.87849236,0.79382163,0.27501366,0.64984196,0.5654039,0.5253235,0.5856879,0.74610454
0.90071106,0.41352203,0.73770183,1.0,0.5976875,0.8606361,0.84615433,0.24509211,0.5864297,0.8192065,0.6571166,0.57561195
0.0905272,0.21946524,0.9760716,0.17302598,0.3605223,1.0,0.028812012,0.036618352,0.87144786,0.5332994,0.15499622,0.5977684
0.57326937,0.08734828,0.69426847,0.66215825,0.2705153,0.76892745,0.4049253,0.0,0.58208,0.6337689,0.33030882,0.39080837
0.73210007,0.16955706,0.8914482,0.8837903,0.29557404,1.0,0.5996481,0.09200698,0.7441621,0.81177413,0.45082855,0.5305026
0.6593134,0.36233845,0.9206781,0.7093986,0.5322053,1.0,0.58253205,0.21869358,0.81032443,0.78999573,0.51082593,0.6415083
0.1657501,0.35375848,0.8126134,0.22751534,0.48562527,0.87113583,0.033927333,0.2741169,0.6958191,0.4891818,0.2597543,0.583186
0.9345486,0.71450996,0.31329983,1.0,0.82737905,0.41679794,0.7697424,0.6468958,0.25554866,0.6239242,0.8245293,0.51390487
0.39209273,0.34080145,0.86974984,0.4448827,0.5076778,1.0,0.2382217,0.16935717,0.74237984,0.6309213,0.3664471,0.60527563
0.17275184,0.7843852,0.47008878,0.2982733,0.93977433,0.62504315,0.0041723372,0.62139106,0.31450936,0.3214203,0.47856852,0.62723696
0.8759137,0.64547384,0.05195666,0.9403215,0.7665692,0.15435918,0.76816064,0.51467365,0.0,0.4639352,0.7606938,0.34871525
0.39319885,0.7776859,0.21421878,0.5189661,0.9004874,0.3342993,0.27373755,0.66761357,0.14832409,0.30370882,0.58544236,0.49595234
0.11468838,0.67760855,0.49661303,0.26194358,0.80188763,0.6074859,0.0,0.48149905,0.44088268,0.3056507,0.39614847,0.5871108
0.6045187,0.3225371,0.7300647,0.7506102,0.5017042,0.82267874,0.46434698,0.2159479,0.67454803,0.6672917,0.46352792,0.5263009
0.9983747,0.6388767,0.33037895,1.0,0.78811777,0.48713234,0.7989043,0.543408,0.15039493,0.66437685,0.8186257,0.4846278
0.7827679,0.0399629,0.6256984,0.9335561,0.09338868,0.72317547,0.5930085,0.0,0.52817094,0.70423317,0.4113654,0.33283067
0.41550463,0.41538027,0.025992334,0.53646487,0.5370811,0.19364515,0.32566044,0.33049986,0.0,0.22074848,0.41544244,0.2206863
0.88388336,0.5623258,0.84235126,0.987874,0.6468259,0.9034358,0.7563192,0.49965048,0.7572629,0.8631173,0.72310454,0.7023385
0.6337255,0.40709302,0.1270022,0.79787064,0.51617837,0.20412913,0.4654161,0.32135054,0.019548953,0.38036385,0.5204093,0.2670476
0.9003281,0.4722574,0.99461067,1.0,0.6192162,1.0,0.70120794,0.3393936,0.91320837,0.94746935,0.68629277,0.733434
0.9580174,0.9651435,0.48799148,1.0,1.0,0.5622856,0.8827037,0.7747444,0.39903507,0.72300446,0.96158046,0.7265675
0.57611835,0.2892427,0.6943305,0.7378627,0.35409775,0.7619607,0.39809304,0.11611698,0.5737908,0.6352244,0.43268055,0.4917866
0.87430346,0.72125745,0.29945678,0.92510235,0.84993035,0.43560815,0.76440966,0.53167456,0.15177771,0.5868801,0.79778045,0.51035714
0.65673304,0.41430938,0.5943767,0.78837484,0.58026576,0.70511585,0.46697482,0.3472593,0.43360668,0.62555486,0.5355212,0.50434303
0.8887368,0.41846848,0.63809264,0.9776315,0.47049573,0.694876,0.72809285,0.2396236,0.54507935,0.7634147,0.65360266,0.52828056
0.96502924,0.47718918,0.49684638,1.0,0.6267021,0.58565843,0.9081964,0.28898832,0.4331161,0.7309378,0.7211092,0.48701778
0.5947619,0.744499,0.24570267,0.69115275,0.8595218,0.42199114,0.47464594,0.6347462,0.090951696,0.42023227,0.66963047,0.49510083
0.5690204,0.6464667,0.26799121,0.69466615,0.82267255,0.4386728,0.45599985,0.45167607,0.2107393,0.41850582,0.60774356,0.45722893
0.9143035,0.32219315,0.013936663,1.0,0.4367348,0.09289181,0.71608156,0.23699394,0.0,0.4641201,0.61824834,0.1680649
0.24220146,0.62810814,0.9017951,0.31913105,0.7610159,0.95596933,0.065018564,0.52515554,0.8317793,0.5719983,0.43515483,0.76495165
0.8474202,0.7044933,0.715679,0.90645534,0.802722,0.85555774,0.7515767,0.5686632,0.59368473,0.7815496,0.77595675,0.7100861
0.5526325,0.36243144,0.66668516,0.66481936,0.4187128,0.8304987,0.5016415,0.25128308,0.51617056,0.60965884,0.457532,0.5145583
0.7470873,0.3672134,0.87985134,0.9058955,0.5320612,1.0,0.6671628,0.23309907,0.8094808,0.8134693,0.55715036,0.62353235
0.6395441,0.2860057,0.44847378,0.79599583,0.34775567,0.61661714,0.5390756,0.09417855,0.36636853,0.544009,0.46277493,0.36723974
0.7573894,0.8054099,0.9269887,0.8715006,0.9862932,1.0,0.64128983,0.6620306,0.74548614,0.8421891,0.78139967,0.8661993
0.8444917,0.2438185,0.78736526,0.96185434,0.3975875,0.90906006,0.6720828,0.06545879,0.6398785,0.8159285,0.5441551,0.51559186
0.10147105,0.08089149,0.21755613,0.15284199,0.18022624,0.31982318,0.0,0.0,0.15675168,0.1595136,0.09118127,0.1492238
0.63310367,0.9132055,0.6627202,0.8276562,1.0,0.7663274,0.4856694,0.84136873,0.5095258,0.64791197,0.7731546,0.78796285
0.6552912,0.66937876,0.43018275,0.7636919,0.82805645,0.6275984,0.49058393,0.5039721,0.3351785,0.54273695,0.662335,0.5497807
0.29759175,0.8520724,0.34110054,0.49204412,1.0,0.48643976,0.24085651,0.79226196,0.19604897,0.31934616,0.5748321,0.59658647
0.27827922,0.1882884,0.5341318,0.4602945,0.3833771,0.6684382,0.15713197,0.1111381,0.4590273,0.4062055,0.23328382,0.3612101
0.007294954,0.7518735,0.7852968,0.09539994,0.9115268,0.8914061,0.0,0.6677261,0.6823121,0.39629588,0.37958422,0.76858515
0.39655697,0.78475773,0.71093947,0.4685548,0.9414763,0.79082286,0.22298908,0.6348533,0.6288608,0.55374825,0.59065735,0.74784863
0.97662055,0.12182096,0.5567292,1.0,0.2648948,0.71723545,0.90353465,0.0016876819,0.47677743,0.7666749,0.54922074,0.3392751
0.08486983,0.5824149,0.85498226,0.17421634,0.73414195,1.0,0.0,0.518883,0.7993411,0.46992606,0.3336424,0.7186986
0.4108795,0.26006746,0.39208445,0.6055342,0.41120493,0.4853206,0.26292405,0.09892756,0.22069639,0.401482,0.33547348,0.32607597
0.25861573,0.64322555,0.5171049,0.45632842,0.8154999,0.7111504,0.16066413,0.45538783,0.4165322,0.38786033,0.45092064,0.58016527
0.076209985,0.5722578,0.23201378,0.14294966,0.6288944,0.31206757,0.0,0.49523753,0.086885,0.15411188,0.32423392,0.40213582
0.903714,0.25916395,0.2498842,0.98326194,0.3605585,0.33120546,0.8259756,0.1773698,0.069349594,0.5767991,0.58143896,0.25452408
0.87325794,0.9195811,0.107881635,1.0,1.0,0.19752114,0.78498286,0.8414538,0.057124995,0.4905698,0.8964195,0.51373136
0.12765893,0.32234126,0.4231873,0.22736074,0.5199736,0.48437127,0.0,0.18887034,0.24666262,0.2754231,0.2250001,0.3727643
0.37625477,0.19584611,0.6562432,0.4793548,0.29787883,0.8532485,0.2889941,0.13907231,0.5697647,0.516249,0.28605044,0.42604467
0.26386333,0.26830873,0.5387188,0.41844362,0.3986725,0.61522865,0.13849398,0.1429787,0.46427092,0.40129104,0.266086,0.40351376
0.052696735,0.2718386,0.03320565,0.2337808,0.43052843,0.17165992,0.0,0.0927002,0.0,0.042951193,0.16226767,0.15252213
0.46450967,0.7082844,0.78448576,0.547575,0.83362854,0.98169774,0.3566201,0.62061787,0.7287812,0.6244977,0.58639705,0.7463851
0.513209,0.36927143,0.98169225,0.6092071,0.5135621,1.0,0.39454672,0.21304344,0.92221576,0.74745065,0.4412402,0.67548186
0.20044497,0.6627934,0.31125766,0.2631642,0.7325192,0.5040461,0.10485033,0.5647571,0.12965098,0.2558513,0.4316192,0.48702553
0.74551725,0.94954205,0.6297979,0.852281,1.0,0.76081425,0.58318514,0.7824416,0.5174245,0.68765754,0.84752965,0.78967
0.96246415,0.20832305,0.030497516,1.0,0.32334363,0.112010926,0.8964625,0.06115064,0.0,0.49648082,0.5853936,0.119410284
0.73329204,0.72787285,0.29336017,0.83188295,0.87869877,0.45215583,0.59576625,0.6413283,0.18430437,0.5133261,0.7305824,0.5106165
0.17503881,0.77069736,0.0071495874,0.2525108,0.8669472,0.1944584,0.0822699,0.63276154,0.0,0.091094196,0.47286808,0.38892347
0.8499206,0.38910565,0.636406,0.9012758,0.5233168,0.8105374,0.79630667,0.25633186,0.5668468,0.7431633,0.6195131,0.5127558
0.322055,0.67085624,0.13006048,0.48588857,0.8670447,0.24547848,0.19059007,0.5632604,0.061242245,0.22605774,0.4964556,0.40045837
0.6456555,0.26573768,0.5329525,0.7162814,0.32326874,0.71037906,0.4969948,0.11574297,0.42270055,0.58930403,0.4556966,0.3993451
0.00012438463,0.62856954,0.14323182,0.07391636,0.79187524,0.22118038,0.0,0.5754852,0.021879682,0.07167811,0.31434694,0.38590068
0.72676843,0.53128684,0.6455433,0.83143455,0.7052533,0.7696401,0.5967032,0.3483196,0.46334857,0.68615586,0.62902766,0.5884151
0.23879388,0.24622864,0.020317515,0.32919288,0.3873308,0.11193965,0.16304617,0.16825615,0.0,0.1295557,0.24251126,0.13327308
0.11363978,0.9722659,0.49059263,0.16757499,1.0,0.6018569,0.0,0.778004,0.33489972,0.3021162,0.54295284,0.7314293
0.753889,0.8147946,0.016780544,0.9497179,0.97077054,0.06929299,0.68665725,0.6950707,0.0,0.3853348,0.7843418,0.41578758
0.4366729,0.42529663,0.96870583,0.5735161,0.5775947,1.0,0.33114135,0.28996378,0.86308515,0.70268935,0.43098477,0.6970012
0.8640679,0.5201882,0.8926372,1.0,0.6578799,1.0,0.67736685,0.4607955,0.7433402,0.8783526,0.69212806,0.70641273
0.04494272,0.93645275,0.58288056,0.11490173,1.0,0.7509649,0.0,0.82569087,0.497846,0.31391165,0.49069774,0.7596667
0.43118882,0.89893574,0.9212628,0.4950186,0.9953682,1.0,0.28008172,0.83476615,0.8084503,0.67622584,0.66506225,0.91009927
0.43367776,0.805963,0.79146004,0.5977373,0.9973832,0.98534554,0.2809595,0.6640351,0.629428,0.6125689,0.61982036,0.79871154
0.6714987,0.28540707,0.46048006,0.82962346,0.46861732,0.5604772,0.51291347,0.21178252,0.28594148,0.5659894,0.4784529,0.37294355
0.11221109,0.60659564,0.6705035,0.18834443,0.6828788,0.76651907,0.0,0.4163084,0.53879106,0.39135727,0.35940337,0.63854957
0.117268905,0.40795818,0.9227472,0.16945846,0.5906412,1.0,0.043104656,0.29354542,0.83273727,0.520008,0.26261353,0.6653527
0.7610561,0.34390414,0.80479395,0.92177826,0.42274195,0.917422,0.6517543,0.290278,0.6409237,0.78292507,0.55248016,0.57434905
0.9446998,0.05612939,0.11340766,1.0,0.18007319,0.20305346,0.79649055,0.0,0.050329912,0.52905375,0.5004146,0.084768526
0.5276007,0.9398102,0.21727677,0.6135448,1.0,0.26909032,0.434904,0.7440597,0.07053804,0.37243873,0.73370546,0.5785435
0.6805705,0.4679565,0.4573015,0.7391485,0.5698391,0.54640174,0.61457956,0.32550558,0.36029533,0.568936,0.5742635,0.462629
0.69525987,0.93820554,0.8279258,0.83475316,1.0,0.91588485,0.4987017,0.88657993,0.6375392,0.76159286,0.8167327,0.88306564
0.12436667,0.08722818,0.32424006,0.23090902,0.24913959,0.5183771,0.0,0.019560304,0.12631702,0.22430336,0.105797425,0.20573412
0.08498426,0.03510823,0.6380429,0.17593461,0.11110826,0.68924475,0.013471329,0.0,0.5093702,0.36151358,0.060046244,0.33657557
0.8173277,0.31418845,0.1224237,0.9366899,0.46005994,0.1754111,0.735069,0.12000994,0.057608042,0.4698757,0.56575805,0.21830608
0.9991612,0.92915267,0.4138867,1.0,0.99417025,0.607529,0.8134364,0.7507082,0.22671284,0.70652395,0.9641569,0.6715197
0.463571,0.0903466,0.0155642,0.64140546,0.24803326,0.18606938,0.33449882,0.0,0.0,0.23956761,0.27695882,0.052955396
0.5785417,0.92736244,0.112241656,0.6940952,1.0,0.17383674,0.39672852,0.86823356,0.0009323747,0.3453917,0.7529521,0.51980203
0.23832712,0.9619256,0.071280286,0.3283775,1.0,0.26687288,0.04420169,0.79604924,0.0,0.15480371,0.6001264,0.516603
0.45930216,0.78152686,0.3527184,0.54566395,0.9600834,0.506718,0.2846121,0.6870576,0.27928466,0.4060103,0.62041456,0.56712264
0.54802257,0.95251566,0.97191197,0.6363972,1.0,1.0,0.43700105,0.76426536,0.86079615,0.75996727,0.7502691,0.9622138
0.06081972,0.25304714,0.29647934,0.15288766,0.41424865,0.3502675,0.0,0.11064803,0.20504902,0.17864953,0.15693343,0.27476323
0.5204597,0.5684518,0.23681729,0.5821225,0.75264204,0.3035174,0.3692928,0.45082325,0.042338986,0.3786385,0.54445577,0.40263453
0.3364147,0.6995501,0.06497124,0.41158134,0.7602365,0.15515698,0.24652731,0.55488986,0.0,0.20069297,0.5179824,0.38226068
0.4627467,0.7831723,0.8118818,0.58325994,0.9618293,0.96633434,0.40917355,0.62816894,0.74692374,0.63731426,0.6229595,0.7975271
0.49962997,0.25437808,0.7453929,0.69257593,0.31917903,0.8637597,0.3950408,0.06651027,0.56325364,0.62251145,0.37700403,0.49988553
0.6680153,0.6226809,0.22766204,0.7903392,0.7084576,0.35331634,0.5215157,0.46721348,0.112236544,0.44783866,0.6453481,0.42517146
0.11658075,0.15695614,0.008427738,0.19167668,0.28890494,0.20036283,0.0,0.0,0.0,0.06250424,0.13676845,0.08269194
0.7279637,0.7733368,0.9487846,0.89882004,0.88073474,1.0,0.6468462,0.70284617,0.87392235,0.83837414,0.7506503,0.86106074
0.65780133,0.09878429,0.54213196,0.8288786,0.2790216,0.7150209,0.6031406,0.0,0.3801452,0.59996665,0.37829283,0.3204581
0.21345939,0.77538705,0.3394664,0.33054572,0.93757915,0.5362657,0.14192373,0.5858989,0.2344208,0.27646288,0.4944232,0.5574267
0.5000987,0.915706,0.7890199,0.64891094,1.0,0.8843298,0.44467506,0.79219794,0.6628819,0.64455926,0.7079023,0.85236293
0.21564291,0.44579777,0.04672142,0.36025423,0.62650913,0.22690172,0.0706594,0.25626165,0.0,0.13118216,0.33072034,0.24625959
0.9344551,0.93646765,0.3634943,1.0,1.0,0.43800384,0.76762784,0.86010325,0.16374303,0.6489747,0.93546134,0.64998096
0.99850506,0.051735498,0.48934314,1.0,0.16888455,0.5574366,0.8120502,0.0,0.31327727,0.7439241,0.52512026,0.2705393
0.52352047,0.20674302,0.540368,0.6022369,0.38437697,0.6007335,0.45525578,0.00853813,0.38542536,0.5319443,0.36513174,0.37355554
0.1327417,0.89104533,0.4910072,0.20321563,1.0,0.651769,0.029766817,0.81260765,0.30518222,0.31187445,0.5118935,0.6910263
0.064228125,0.7285315,0.307738,0.11557646,0.8012833,0.41264585,0.0,0.6345382,0.21297212,0.18598306,0.3963798,0.5181348
0.07416284,0.36159697,0.8021906,0.17747115,0.43702337,0.91078347,0.0,0.19450054,0.68649805,0.4381767,0.2178799,0.5818938
0.73883826,0.241836,0.33639228,0.8626993,0.3238534,0.5238014,0.557767,0.05491584,0.2227409,0.53761524,0.49033713,0.28911415
0.10529173,0.34807643,0.5814912,0.17373492,0.5435206,0.75700223,0.042892374,0.1558276,0.4842194,0.34339145,0.22668408,0.4647838
0.4311573,0.88006586,0.650762,0.525169,1.0,0.7544862,0.36276612,0.6983449,0.5584935,0.54095966,0.6556116,0.76541394
0.8513871,0.37372068,0.30994833,0.90576375,0.5591495,0.45715088,0.7069247,0.2776987,0.17408594,0.5806677,0.6125539,0.34183452
0.5621146,0.5758218,0.49137303,0.73406404,0.7258312,0.57794005,0.45613,0.41440177,0.32732326,0.5267438,0.5689682,0.5335974
0.64769286,0.6679541,0.58172816,0.70295584,0.85572165,0.71773326,0.5180486,0.60907066,0.39445856,0.6147105,0.65782344,0.6248411
0.62612087,0.7945933,0.39632732,0.74881643,0.93514806,0.5176321,0.52882576,0.7374771,0.226995,0.5112241,0.71035707,0.5954603
0.10069447,0.4035845,0.13539785,0.26882625,0.51896584,0.21114914,0.0,0.24943407,0.0,0.11804616,0.25213948,0.2694912
0.16511379,0.8320367,0.70086163,0.27578416,0.95598847,0.8964689,0.05672765,0.6618752,0.5664727,0.4329877,0.49857524,0.76644915
0.73497385,0.6474274,0.16312225,0.81422484,0.7762396,0.21469858,0.6274993,0.56631577,0.0,0.44904807,0.6912006,0.4052748
0.30047658,0.88098127,0.7686674,0.48197785,0.9645417,0.8454601,0.12782423,0.76023734,0.6951086,0.534572,0.5907289,0.82482433
0.26694578,0.53767306,0.6132176,0.34781012,0.6815546,0.7509439,0.12434681,0.43529442,0.4979204,0.4400817,0.40230942,0.5754453
0.41611966,0.2132959,0.2915312,0.534275,0.31595877,0.3945504,0.33795497,0.092053145,0.102947816,0.35382542,0.3147078,0.25241354
0.5754805,0.27751568,0.81001645,0.7251721,0.4490683,0.8665205,0.4601215,0.12301225,0.67599326,0.6927485,0.4264981,0.5437661
0.95155025,0.44524616,0.9361171,1.0,0.56433976,1.0,0.7966767,0.31380382,0.77851105,0.94383365,0.69839823,0.69068164
0.03781017,0.16661265,0.8909227,0.13293836,0.21852973,1.0,0.0,0.0794103,0.75003046,0.46436644,0.102211416,0.5287677
0.7469583,0.6251263,0.704097,0.87712747,0.6817013,0.813997,0.63756794,0.511356,0.61009693,0.72552764,0.6860423,0.66461164
0.53021795,0.48886007,0.942355,0.6881557,0.6412143,1.0,0.46076834,0.29431903,0.76390564,0.73628646,0.509539,0.7156075
0.5630605,0.9350425,0.5732991,0.7218872,1.0,0.641079,0.44266918,0.77387995,0.4286779,0.5681798,0.7490515,0.7541708
0.081777826,0.47921467,0.44965407,0.18046619,0.6377147,0.64037216,0.0,0.3520328,0.39781874,0.26571596,0.28049624,0.46443436
0.042559806,0.23262107,0.3571695,0.112883955,0.41879153,0.516449,0.0,0.14208283,0.19108921,0.19986466,0.13759044,0.2948953
0.47488573,0.037349485,0.8434969,0.5669064,0.15355146,0.92231476,0.36293173,0.0,0.6844377,0.6591913,0.2561176,0.44042322
0.02282464,0.01763076,0.9647886,0.19676085,0.21683855,1.0,0.0,0.0,0.82357496,0.49380663,0.0202277,0.4912097
0.35897526,0.49137604,0.81128705,0.42256433,0.65713567,0.93699723,0.2369572,0.3852188,0.68732154,0.58513117,0.42517564,0.65133154
0.18466103,0.6387539,0.37124002,0.3532648,0.83524096,0.49450496,0.06745691,0.44738066,0.18917423,0.27795053,0.41170746,0.50499696
0.957345,0.82542,0.4172894,1.0,1.0,0.48081955,0.8217969,0.7658882,0.34530416,0.6873172,0.8913825,0.6213547
0.47606963,0.02300065,0.055260748,0.5948881,0.09401271,0.12800032,0.28117308,0.0,0.0,0.2656652,0.24953514,0.0391307
0.34353325,0.5697336,0.8290851,0.529546,0.6922963,0.9483753,0.25408018,0.4367218,0.6293377,0.5863092,0.45663342,0.69940937
0.7747,0.5303077,0.92760295,0.9048632,0.7024093,1.0,0.6294482,0.39212328,0.8001264,0.85115147,0.65250385,0.7289553
0.6033952,0.31295577,0.22648853,0.7618986,0.41064453,0.39873683,0.50481474,0.2274023,0.17010437,0.41494188,0.45817548,0.26972213
0.18041252,0.5226264,0.8247618,0.247764,0.64263153,0.9507617,0.1264371,0.36543348,0.7052719,0.50258714,0.35151944,0.6736941
0.36880252,0.43006456,0.13737872,0.5285128,0.5256545,0.26935014,0.305809,0.37370867,0.0830909,0.25309062,0.39943352,0.28372163
0.8114924,0.7667713,0.9576143,0.9737603,0.95638275,1.0,0.6920509,0.5935862,0.7804988,0.8845534,0.7891319,0.8621928
0.8176076,0.8949802,0.1059153,0.9885012,0.98201627,0.22135724,0.7629439,0.7991391,0.0056319865,0.46176144,0.8562939,0.50044775
0.022183191,0.4088862,0.6579691,0.21127833,0.48001313,0.7092565,0.0,0.25395122,0.5154854,0.34007615,0.2155347,0.53342766
0.42271236,0.064283155,0.648392,0.612885,0.17700657,0.7817649,0.2338527,0.0,0.54741186,0.5355522,0.24349776,0.35633758
0.7762871,0.8316211,0.0086408155,0.8470226,1.0,0.12428787,0.5987246,0.7061188,0.0,0.39246395,0.8039541,0.42013097
0.13977095,0.16189912,0.16224161,0.30248654,0.35294256,0.2981678,0.0,0.102192596,0.017383974,0.15100628,0.15083504,0.16207036
0.22192962,0.57658976,0.1752685,0.34996685,0.7099226,0.24337985,0.15054531,0.4133964,0.0,0.19859907,0.39925972,0.37592915
0.8235391,0.7805936,0.824687,0.93977034,0.847128,0.9587009,0.71325403,0.7139155,0.7326544,0.824113,0.8020663,0.8026403
0.14968634,0.15269275,0.034546413,0.20770696,0.33115095,0.089259975,0.0,0.0,0.0,0.09211637,0.15118954,0.09361958
0.091470845,0.14461185,0.6937907,0.17067818,0.29038256,0.8864298,0.036916114,0.048596293,0.5424448,0.39263076,0.118041344,0.41920125
0.47242585,0.42893997,0.5106165,0.6384207,0.52554506,0.599334,0.30489597,0.34857747,0.40664545,0.49152115,0.4506829,0.46977824
0.5190771,0.63032734,0.6111542,0.679963,0.7284204,0.7579919,0.34589845,0.47314367,0.41161194,0.5651157,0.57470226,0.6207408
0.8021385,0.8663257,0.035581686,0.8860015,1.0,0.15194927,0.6506361,0.78148806,0.0,0.4188601,0.8342321,0.4509537
0.29965746,0.9300982,0.39668643,0.4134514,1.0,0.49769253,0.12451621,0.7313446,0.32992658,0.34817195,0.6148778,0.6633923
